,state_code,county,year,TSO4,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,total_SO2,total_NO3,latitude,longitude
1241,TN,Claiborne,2012,110.7599,21.779,18.5482,2.868,3.5327,3.8539,2.1459,20.0328,42.1563,24.7828,,38.1443,63.265,36.46983,-83.826511
1242,TN,Claiborne,2013,106.1247,26.2686,13.5069,1.8443,3.5672,3.4623,2.4299,22.2287,36.9168,25.5322,,40.3588,62.5983,36.46983,-83.826511
1243,TN,Claiborne,2014,101.3648,27.2088,15.9756,1.9111,3.5253,3.4828,2.1434,18.8094,36.4559,31.8996,,44.4452,63.0858,36.46983,-83.826511
1244,TN,Claiborne,2015,78.1096,23.7542,17.9588,2.0048,3.6512,3.3275,2.0125,15.0162,34.2863,23.8461,,33.8617,57.4953,36.46983,-83.826511
1245,TN,Claiborne,2016,61.5048,21.2168,21.1626,2.3711,3.6318,3.402,2.1932,12.0265,32.74,19.3491,,27.371,53.4363,36.46983,-83.826511
1246,TN,Claiborne,2017,60.7985,25.7907,17.3204,2.2357,3.8486,3.5406,2.1497,9.1891,30.9974,19.0682,,25.1976,56.2954,36.46983,-83.826511
1247,TN,Claiborne,2018,43.9483,18.2467,10.5394,1.8948,3.2466,3.1298,1.5456,6.9572,25.6953,10.657,,15.2975,43.533,36.46983,-83.826511
1248,TN,DeKalb,2000,255.1459,22.593,10.3364,1.6463,6.2262,4.1912,,27.213,106.091,206.154,35.4496,224.3049,126.9972,36.03893,-85.73305
1249,TN,DeKalb,2001,226.37,30.316,10.7813,1.8426,6.5932,3.7926,,15.8784,90.4165,174.0934,34.9968,184.6838,119.2945,36.03893,-85.73305
1250,TN,DeKalb,2002,218.3162,23.4889,9.8849,1.5731,5.6126,3.8553,,34.8318,91.4403,143.4091,4.0618,166.6424,113.4754,36.03893,-85.73305
1251,TN,DeKalb,2003,229.4852,18.2985,9.8745,1.5765,4.0473,3.7649,0.7328,36.2654,87.5671,156.0216,,180.2112,104.4737,36.03893,-85.73305
1252,TN,DeKalb,2004,230.4743,22.6691,9.7329,1.8059,6.3524,4.1564,1.8822,40.6308,83.8744,152.2293,,179.3303,105.2097,36.03893,-85.73305
1253,TN,DeKalb,2005,256.3889,18.0928,10.7346,1.5418,3.6754,3.8895,1.7626,38.3318,83.916,156.3235,,181.8902,100.6746,36.03893,-85.73305
1254,TN,DeKalb,2006,200.4615,21.3513,11.5499,1.9039,5.3971,3.657,1.8615,37.0298,75.3071,149.7482,,174.4472,95.4614,36.03893,-85.73305
1255,TN,DeKalb,2007,228.9321,23.3939,12.0336,2.0596,6.865,3.7678,2.1149,50.5584,75.3892,132.648,,166.3704,97.5848,36.03893,-85.73305
1256,TN,DeKalb,2008,185.3809,21.0045,10.0368,1.7691,5.6308,3.7494,1.9387,36.8724,67.3435,109.6515,,134.2452,87.2775,36.03893,-85.73305
1257,TN,DeKalb,2009,142.0866,26.7424,8.8006,1.5386,4.9848,4.9921,2.2798,26.0374,44.5861,62.3871,,79.7539,70.6193,36.03893,-85.73305
1258,TN,DeKalb,2010,149.8586,28.3839,11.1436,1.7785,4.8346,4.871,2.06,26.8546,52.3718,73.7956,,91.7076,79.9226,36.03893,-85.73305
1259,TN,DeKalb,2011,135.2975,20.8752,9.3416,1.7524,6.857,3.8082,2.9749,26.9833,46.1017,45.0345,,63.0318,66.2443,36.03893,-85.73305
1260,TN,DeKalb,2012,115.6321,18.5029,11.0225,1.8533,5.4827,3.9941,2.3747,23.4185,46.8955,31.2636,,46.884,64.6527,36.03893,-85.73305
1261,TN,DeKalb,2013,107.6461,21.0295,8.0022,1.4503,5.1737,3.5534,2.3567,24.1854,40.9527,31.481,,47.6125,61.3311,36.03893,-85.73305
1262,TN,DeKalb,2014,112.098,23.7168,10.4287,1.6151,4.7962,3.701,2.009,20.0224,41.149,36.6452,,50.0003,64.2111,36.03893,-85.73305
1263,TN,DeKalb,2015,79.5368,20.1386,9.0653,1.6332,5.5407,3.4316,2.5439,15.2364,35.0252,23.2434,,33.4067,54.6068,36.03893,-85.73305
1264,TN,DeKalb,2016,69.568,21.0327,10.7972,1.6705,5.2668,3.6174,2.3157,12.7787,38.4611,21.0927,,29.6162,58.8823,36.03893,-85.73305
1265,TN,DeKalb,2017,63.4752,23.485,9.8033,1.6542,5.5235,3.7494,2.8811,9.2005,32.4225,18.9967,,25.1333,55.3932,36.03893,-85.73305
1266,TN,DeKalb,2018,34.5825,11.9094,5.4214,1.0666,3.322,2.4436,0.982,4.8181,21.266,6.9766,,10.1901,32.837,36.03893,-85.73305
1267,TX,Brewster,2000,108.4414,30.2399,27.998,2.094,8.5792,2.7716,,4.1582,36.9987,37.0297,8.3379,39.8036,66.6508,29.302651,-103.177813
1268,TX,Brewster,2001,113.6803,27.7953,30.4379,2.2488,9.0989,2.8712,,3.1162,28.5468,40.6397,7.0636,42.7186,55.8884,29.302651,-103.177813
1269,TX,Brewster,2002,114.8293,27.7232,27.8954,2.26,8.8124,3.0042,,5.7649,38.0386,32.1927,1.0876,36.0379,65.1568,29.302651,-103.177813
1270,TX,Brewster,2003,103.7874,23.6819,23.5656,1.9672,6.481,2.8529,0.3854,6.4097,34.7123,34.6125,,38.8875,57.8422,29.302651,-103.177813
1271,TX,Brewster,2004,100.5255,16.4784,15.1413,1.4645,6.3023,2.1803,0.9766,8.7927,28.2264,28.501,,34.366,44.2557,29.302651,-103.177813
1272,TX,Brewster,2005,106.8118,19.587,21.5611,1.8671,6.9292,2.6138,1.1179,6.3007,31.6524,38.2331,,42.4356,50.7363,29.302651,-103.177813
1273,TX,Brewster,2006,107.8868,27.0497,26.3473,2.3511,8.0105,3.2741,1.282,5.7262,35.9117,41.7874,,45.6067,62.3903,29.302651,-103.177813
1274,TX,Brewster,2007,111.8498,19.9714,19.0394,1.9246,6.831,2.7492,1.029,10.0365,33.1202,31.8878,,38.5827,52.565,29.302651,-103.177813
1275,TX,Brewster,2008,92.8513,23.0071,26.4317,2.2615,7.8361,3.2186,1.4404,5.2359,27.6005,26.9266,,30.4192,50.1687,29.302651,-103.177813
1276,TX,Brewster,2009,89.8629,23.5722,25.2767,2.2025,8.3758,3.4355,1.529,5.0827,28.2925,28.8424,,32.2321,51.415,29.302651,-103.177813
1277,TX,Brewster,2010,87.7539,19.2051,23.9276,1.8791,6.8012,3.0832,1.3272,5.5212,26.0611,29.3157,,32.9981,44.8516,29.302651,-103.177813
1278,TX,Brewster,2011,89.9937,32.2011,46.6036,3.1502,9.5554,4.5657,2.741,5.2335,35.0279,37.9893,,41.4799,66.6725,29.302651,-103.177813
1279,TX,Brewster,2012,93.3935,26.5672,34.0613,2.3281,7.6301,3.1114,1.2751,6.5862,30.7824,33.4473,,37.8403,56.8601,29.302651,-103.177813
1280,TX,Brewster,2013,76.2468,24.0621,28.8469,2.379,7.9839,2.9175,1.9399,5.9329,25.8862,25.2097,,29.1669,49.537,29.302651,-103.177813
1281,TX,Brewster,2014,88.2676,24.2094,35.1342,2.2446,6.8645,3.0156,1.3729,4.8819,26.627,26.2869,,29.5429,50.4131,29.302651,-103.177813
1282,TX,Brewster,2015,80.4252,21.0221,21.3723,1.7079,6.8168,2.28,1.4594,6.5058,24.8301,25.9782,,30.3177,45.4574,29.302651,-103.177813
1283,TX,Brewster,2016,77.8493,19.6576,23.341,1.8451,6.9721,2.5209,1.7635,7.0131,23.4873,23.4549,,28.1324,42.7715,29.302651,-103.177813
1284,TX,Brewster,2017,73.8208,20.8112,28.6863,1.9136,6.8229,2.7966,1.5203,5.3588,23.7774,23.279,,26.8533,44.2104,29.302651,-103.177813
1285,TX,Brewster,2018,57.8652,20.406,25.5348,1.7862,6.3628,2.4113,1.332,3.984,21.8004,19.8829,,22.5403,41.8597,29.302651,-103.177813
1286,TX,Polk,2004,134.739,23.9535,8.4467,3.6122,23.0662,4.2424,10.9335,28.6634,42.1265,38.2149,,57.3332,65.4098,30.701577,-94.674011
1287,TX,Polk,2005,192.8784,30.6488,14.3074,3.769,21.2144,5.5121,5.4602,38.148,72.3865,75.6077,,101.0526,101.8845,30.701577,-94.674011
1288,TX,Polk,2006,171.2097,37.7851,14.6348,5.2099,31.0592,5.7498,16.1635,33.8972,57.807,60.2879,,82.8977,94.6733,30.701577,-94.674011
1289,TX,Polk,2007,163.2689,35.7503,14.2368,4.7708,27.7295,5.477,10.6478,42.2935,60.3325,48.8337,,77.0431,95.123,30.701577,-94.674011
1290,TX,Polk,2008,155.1393,38.6636,14.8649,5.7417,36.0387,6.5814,20.4157,34.064,50.0219,49.7068,,72.4271,87.8908,30.701577,-94.674011
1291,TX,Polk,2009,103.5548,26.7603,11.4128,4.2241,25.7087,4.8444,14.0019,21.3436,31.3344,27.7713,,42.0075,57.597,30.701577,-94.674011
1292,TX,Polk,2010,105.387,31.2801,13.304,3.6719,23.5534,5.2359,14.4546,22.3453,35.1289,40.8902,,55.7942,65.85,30.701577,-94.674011
1293,TX,Polk,2011,101.069,31.9684,10.5898,4.5867,30.4393,3.8389,18.5792,16.4536,26.7904,24.7879,,35.7629,58.3327,30.701577,-94.674011
1294,TX,Polk,2012,121.328,31.9247,14.4442,4.4752,26.6347,5.3083,11.734,23.7965,38.9638,25.5225,,41.3948,70.2692,30.701577,-94.674011
1295,TX,Polk,2013,115.826,33.115,13.9996,4.42,27.1169,5.1754,12.6702,26.2517,38.8155,29.3142,,46.8244,71.3133,30.701577,-94.674011
1296,TX,Polk,2014,95.1826,26.8665,13.3764,3.8356,22.6909,4.5829,12.0186,17.3299,28.3152,22.4233,,33.9823,54.7319,30.701577,-94.674011
1297,TX,Polk,2015,93.574,29.3893,13.3986,4.2278,26.0211,4.5438,19.6856,19.2593,33.2428,24.4224,,37.2686,62.1037,30.701577,-94.674011
1298,TX,Polk,2016,88.1053,31.0648,12.927,3.9548,25.3283,4.7404,13.7681,16.6377,28.6742,22.6714,,33.7692,59.283,30.701577,-94.674011
1299,TX,Polk,2017,88.9558,31.5369,12.654,4.3755,29.2761,5.3221,18.8849,15.0348,26.5927,23.0967,,33.1251,57.7066,30.701577,-94.674011
1300,TX,Polk,2018,70.6437,27.5046,10.629,3.7048,22.8689,4.5647,15.4056,11.9588,20.5751,14.3893,,22.3653,47.7527,30.701577,-94.674011
1301,TX,Randall,2007,60.3401,23.7956,16.5431,1.6238,2.8618,2.708,0.6471,8.3614,28.456,25.7166,,31.294,51.7993,34.88061,-101.664703
1302,TX,Randall,2008,86.744,43.6692,33.1765,3.2003,6.1974,4.4954,1.8422,10.2533,41.5642,51.7041,,58.5432,84.5724,34.88061,-101.664703
1303,TX,Randall,2009,79.2764,41.5764,26.5222,2.7413,5.4682,4.2314,1.6517,8.7176,38.8255,47.68,,53.4949,79.7847,34.88061,-101.664703
1304,TX,Randall,2010,71.5082,46.8896,29.5281,2.4485,4.5269,4.4521,1.1875,8.1983,30.2114,42.9484,,48.4168,76.6204,34.88061,-101.664703
1305,TX,Randall,2011,73.9738,53.5288,44.3509,4.6624,6.7806,6.462,2.7462,7.5773,36.1895,41.8081,,46.8626,89.1425,34.88061,-101.664703
1306,TX,Randall,2012,75.7535,47.7706,44.8135,3.9236,6.0115,5.4427,1.8587,8.89,38.7044,38.0462,,43.9752,85.8592,34.88061,-101.664703
1307,TX,Randall,2013,70.7373,50.124,38.3212,2.9882,5.2389,4.2461,1.4913,10.1552,36.6168,37.7055,,44.4792,86.1585,34.88061,-101.664703
1308,TX,Randall,2014,75.0163,47.5283,42.292,3.1627,4.9986,4.8303,1.8033,8.1947,29.7703,36.5682,,42.0343,76.8257,34.88061,-101.664703
1309,TX,Randall,2015,66.6278,35.3243,27.3814,2.0951,4.4242,3.2035,1.1246,10.3017,33.7007,35.3052,,42.1763,68.4886,34.88061,-101.664703
1310,TX,Randall,2016,55.1052,28.8668,28.1331,2.3158,4.3552,3.5382,1.2502,9.78,27.0557,32.0916,,38.615,55.492,34.88061,-101.664703
1311,TX,Randall,2017,58.0865,35.5706,35.9275,2.6328,3.9569,4.2457,1.3423,8.1469,31.4549,34.9241,,40.3583,66.5256,34.88061,-101.664703
1312,TX,Randall,2018,48.7494,31.6189,33.8923,2.6298,4.2107,4.1464,1.0912,5.2384,30.7308,27.2608,,30.7546,61.8606,34.88061,-101.664703
1313,UT,San Juan,2000,37.7824,15.2532,10.6336,1.386,3.4547,2.1087,,3.2956,51.3079,24.6673,8.1879,26.8654,65.7457,38.458323,-109.82126
1314,UT,San Juan,2001,42.8491,16.4199,10.3413,1.3842,3.5786,2.4972,,2.0012,51.9334,26.758,8.1443,28.0923,67.5276,38.458323,-109.82126
1315,UT,San Juan,2002,33.7165,16.5427,12.3298,1.5487,3.4012,2.8757,,4.0499,51.2254,23.4555,1.028,26.1567,66.953,38.458323,-109.82126
1316,UT,San Juan,2003,35.8745,14.1081,12.5448,1.5362,2.8468,3.4544,1.0182,4.0832,51.6867,22.9506,,25.6743,64.9724,38.458323,-109.82126
1317,UT,San Juan,2004,35.285,15.5104,8.4006,1.1983,2.7317,2.3981,1.3357,4.6918,50.4594,19.5874,,22.7165,65.1673,38.458323,-109.82126
1318,UT,San Juan,2005,36.8039,11.7574,8.3423,1.2938,2.7628,2.5043,1.2384,3.2281,45.9474,21.0072,,23.1609,56.9739,38.458323,-109.82126
1319,UT,San Juan,2006,33.8639,12.1532,8.8487,1.4289,2.7865,2.5395,1.2056,3.5851,46.6735,19.4252,,21.8164,58.0844,38.458323,-109.82126
1320,UT,San Juan,2007,35.7923,15.2498,10.8127,1.7621,3.0767,2.781,1.2645,5.5534,50.165,18.0042,,21.7088,64.6168,38.458323,-109.82126
1321,UT,San Juan,2008,35.5693,14.3747,12.9749,1.8133,4.3925,3.3185,2.4827,4.0064,41.7248,16.2815,,18.9535,55.4358,38.458323,-109.82126
1322,UT,San Juan,2009,31.3094,15.728,12.2836,1.6163,3.2947,2.9051,1.3838,3.2984,36.3405,12.7589,,14.959,51.4909,38.458323,-109.82126
1323,UT,San Juan,2010,31.6676,15.6292,10.3194,1.4451,3.1057,3.1633,1.6251,3.4426,34.3909,12.5566,,14.8529,49.4732,38.458323,-109.82126
1324,UT,San Juan,2011,34.0258,14.5923,13.8636,1.8847,3.383,2.7732,1.8204,2.7004,33.3813,10.7312,,12.5318,47.4422,38.458323,-109.82126
1325,UT,San Juan,2012,31.3923,14.02,15.8359,1.974,3.1908,2.7607,1.8636,2.774,36.3129,12.4047,,14.2549,49.7559,38.458323,-109.82126
1326,UT,San Juan,2013,29.6777,15.9821,12.1224,1.6584,2.9329,2.2253,1.5198,2.9598,34.3041,10.6739,,12.6486,49.7416,38.458323,-109.82126
1327,UT,San Juan,2014,26.4531,11.0072,13.2089,1.5562,2.7838,1.9356,1.2506,2.5016,28.8037,13.0594,,14.7283,39.3535,38.458323,-109.82126
1328,UT,San Juan,2015,24.0473,10.9842,11.0129,1.3946,2.8987,1.6519,1.3543,2.562,26.0757,13.842,,15.5503,36.6457,38.458323,-109.82126
1329,UT,San Juan,2016,20.3875,10.4073,11.0865,1.3825,2.9567,1.7117,1.5894,2.2926,26.1032,11.2831,,12.8125,36.0958,38.458323,-109.82126
1330,UT,San Juan,2017,20.5269,8.0424,11.7275,1.4467,2.2866,1.9984,1.4742,1.8099,25.8166,11.9461,,13.153,33.4494,38.458323,-109.82126
1331,UT,San Juan,2018,16.7211,9.3129,12.2378,1.5212,2.5735,2.0651,1.5172,1.4735,22.2037,5.7125,,6.6956,31.1636,38.458323,-109.82126
1332,UT,Uintah,2014,16.1983,19.7615,9.2995,1.2566,1.3662,1.1279,0.5599,1.5069,14.7421,10.1465,,11.1518,34.2691,40.4373,-109.3046
1333,UT,Uintah,2015,25.6375,50.1043,11.8716,1.6336,2.4498,1.3404,1.2404,2.7156,18.5341,16.5744,,18.3856,68.3443,40.4373,-109.3046
1334,UT,Uintah,2016,19.3271,23.0626,10.868,1.5986,2.106,1.4115,0.886,2.4864,17.521,14.7894,,16.4478,40.305,40.4373,-109.3046
1335,UT,Uintah,2017,24.2973,38.5289,15.4599,2.1438,2.5282,2.0019,1.2317,2.6851,19.1242,16.4332,,18.2243,57.3492,40.4373,-109.3046
1336,UT,Uintah,2018,18.8865,17.2439,15.6493,2.1255,2.3771,2.4751,1.1062,2.4351,19.4316,12.2231,,13.8476,36.3665,40.4373,-109.3046
1337,VA,Giles,2000,247.1715,30.0859,13.1496,2.0882,4.6937,3.1715,,31.5237,134.6745,377.8859,31.9027,398.9121,162.6189,37.329832,-80.55751
1338,VA,Giles,2001,244.2998,29.3156,12.6436,2.2794,5.6796,2.9216,,21.0325,124.1019,371.6903,30.4832,385.7199,151.4448,37.329832,-80.55751
1339,VA,Giles,2002,243.9852,16.8839,9.7095,1.7712,4.582,2.7298,,53.286,123.4338,338.7007,3.5521,374.2425,138.3551,37.329832,-80.55751
1340,VA,Giles,2003,216.0391,15.8924,8.7082,1.4918,3.1924,2.5424,0.6173,51.9859,98.97,292.5636,,327.2383,113.289,37.329832,-80.55751
1341,VA,Giles,2004,235.4772,19.8656,8.9895,1.767,4.9053,2.6772,1.8577,61.4961,100.2678,347.5184,,388.5364,118.5387,37.329832,-80.55751
1342,VA,Giles,2005,248.3445,16.1105,9.9171,1.7313,3.6001,2.5201,1.7268,60.056,110.7095,376.2679,,416.3251,125.0599,37.329832,-80.55751
1343,VA,Giles,2006,216.2988,14.9639,10.0519,1.7822,3.1639,2.5817,1.522,54.9643,91.6091,371.1898,,407.8506,105.1163,37.329832,-80.55751
1344,VA,Giles,2007,225.3541,22.7512,10.5921,2.203,5.6639,2.7328,1.9333,71.0339,91.826,319.3128,,366.6923,113.1174,37.329832,-80.55751
1345,VA,Giles,2008,176.2436,19.2149,9.0407,1.9009,5.0262,2.926,1.8309,57.883,79.2672,270.1945,,308.8028,97.222,37.329832,-80.55751
1346,VA,Giles,2009,139.1762,19.3543,8.0408,1.507,3.7418,3.7398,2.0897,49.0133,56.0357,192.3041,,224.9957,74.4992,37.329832,-80.55751
1347,VA,Giles,2010,137.8025,17.87,11.2706,2.1203,3.2493,2.8806,1.6366,43.9598,62.6398,242.5776,,271.8993,79.5138,37.329832,-80.55751
1348,VA,Giles,2011,126.1376,19.4988,8.9934,1.7501,4.5519,2.6728,2.5284,49.7436,53.1739,177.2497,,210.4286,71.8276,37.329832,-80.55751
1349,VA,Giles,2012,105.7383,21.301,8.7735,1.6057,3.6706,2.3397,1.9446,51.3593,50.8056,151.553,,185.8097,71.2985,37.329832,-80.55751
1350,VA,Giles,2013,106.0487,23.1172,8.1542,1.62,4.7979,2.6658,2.2731,55.9989,46.4521,135.3266,,172.6782,68.8308,37.329832,-80.55751
1351,VA,Giles,2014,103.0362,22.4359,9.7972,1.7056,4.1989,2.5088,2.2437,48.991,48.1132,152.6695,,185.3462,69.7838,37.329832,-80.55751
1352,VA,Giles,2015,78.0823,19.06,8.6795,1.7335,4.7018,2.4485,2.4391,47.2378,41.6049,93.8417,,125.3492,60.0035,37.329832,-80.55751
1353,VA,Giles,2016,64.8094,20.7595,8.9044,1.5276,3.6888,2.3966,2.0394,44.6366,37.1486,81.0773,,110.8498,57.3174,37.329832,-80.55751
1354,VA,Giles,2017,56.7498,26.1316,9.3354,1.6782,4.3948,2.4948,2.3589,27.4266,34.0222,45.2477,,63.5411,59.6129,37.329832,-80.55751
1355,VA,Giles,2018,43.0631,17.285,6.765,1.3796,3.6552,2.2938,1.905,10.7053,25.0563,12.8971,,20.0378,41.9426,37.329832,-80.55751
1356,VA,Madison,2000,220.2497,30.247,8.335,1.4812,3.772,2.4135,,35.6714,131.3472,321.1037,25.0342,336.8299,156.1302,38.5231,-78.43471
1357,VA,Madison,2001,227.5674,32.0449,9.2687,1.7222,5.0615,2.3991,,19.9034,115.5981,273.5066,23.4034,286.7821,143.3417,38.5231,-78.43471
1358,VA,Madison,2002,229.8751,19.7092,8.0276,1.4323,3.992,2.4347,,55.2205,126.8146,241.442,2.9492,278.2741,144.508,38.5231,-78.43471
1359,VA,Madison,2003,200.6556,18.6097,6.5042,1.2019,2.7893,2.2561,0.6405,52.8458,101.3237,211.0815,,246.3298,118.3215,38.5231,-78.43471
1360,VA,Madison,2004,105.5542,18.5614,4.5045,0.9112,2.9084,1.4965,1.2073,39.7139,74.7425,176.4616,,202.9504,92.116,38.5231,-78.43471
1361,VA,Madison,2005,217.8237,24.5628,8.1747,1.4828,3.1643,2.6133,1.5375,52.8908,104.1434,255.5354,,290.8133,127.0509,38.5231,-78.43471
1362,VA,Madison,2006,194.7101,21.266,8.4716,1.4712,2.5762,2.4019,1.7354,54.7995,85.067,208.2256,,244.7768,104.9796,38.5231,-78.43471
1363,VA,Madison,2007,195.7043,24.299,8.2381,1.6174,4.3315,2.1953,1.6251,64.7378,86.7347,169.7785,,212.9585,109.6551,38.5231,-78.43471
1364,VA,Madison,2008,148.8824,23.6178,7.3955,1.4673,3.9976,2.3375,1.757,48.7225,71.1254,145.0875,,177.5854,93.6123,38.5231,-78.43471
1365,VA,Madison,2009,112.2985,19.7805,6.3477,1.1069,2.6566,2.6946,1.7317,34.7682,44.0797,94.7187,,117.9095,63.1591,38.5231,-78.43471
1366,VA,Madison,2010,124.8431,25.128,9.3242,1.4672,2.3858,2.8648,1.5963,33.6057,53.6219,90.5206,,112.9352,77.8973,38.5231,-78.43471
1367,VA,Madison,2011,116.8624,24.2508,7.0977,1.3282,3.9026,2.2429,2.3538,35.727,50.8359,52.3105,,76.1406,74.2781,38.5231,-78.43471
1368,VA,Madison,2012,93.0275,28.8043,7.3019,1.3526,3.4247,2.0947,1.911,30.3474,47.4297,37.3437,,57.5857,75.4798,38.5231,-78.43471
1369,VA,Madison,2013,94.4407,31.0601,6.4272,1.2571,3.912,2.0314,1.9484,29.2345,38.2028,30.8946,,50.3937,68.6556,38.5231,-78.43471
1370,VA,Madison,2014,84.725,27.3644,7.3663,1.2593,3.4731,2.1074,1.9099,27.5778,38.7316,39.0389,,57.4333,65.4804,38.5231,-78.43471
1371,VA,Madison,2015,70.4433,24.8535,7.275,1.4228,3.9453,2.1264,2.0944,25.8071,38.4376,30.4121,,47.6253,62.6797,38.5231,-78.43471
1372,VA,Madison,2016,57.1478,25.5551,7.2742,1.2773,3.3398,2.0054,1.9341,18.1058,36.7924,20.4522,,32.5287,61.7623,38.5231,-78.43471
1373,VA,Madison,2017,50.0269,29.0663,8.2709,1.3802,3.3477,2.1001,1.9856,13.9935,31.4409,20.4658,,29.7993,60.0069,38.5231,-78.43471
1374,VA,Madison,2018,37.5701,18.9107,5.3372,1.0475,2.8859,2.5948,1.6194,9.4579,21.7704,10.213,,16.5209,40.3345,38.5231,-78.43471
1375,VA,Prince Edward,2000,242.8597,20.6965,5.5977,1.6063,7.4571,4.8552,,30.6491,98.6972,269.8378,35.8779,290.2806,117.8238,37.165222,-78.307067
1376,VA,Prince Edward,2001,195.8901,21.2899,5.5728,1.6347,8.2717,3.0516,,16.8862,77.2061,223.5477,31.8905,234.8107,97.2686,37.165222,-78.307067
1377,VA,Prince Edward,2002,136.0122,9.3954,2.7753,0.714,3.1625,1.9851,,28.798,46.5351,130.6525,2.0838,149.8607,55.1904,37.165222,-78.307067
1378,VA,Prince Edward,2003,96.6329,9.099,1.8217,0.4785,1.8762,1.4029,0.7559,20.0753,28.1482,95.7227,,108.5855,36.8,37.165222,-78.307067
1379,VA,Prince Edward,2004,107.5259,8.2669,1.7724,0.5457,2.5306,1.7231,1.0656,20.6014,27.2429,104.3101,,118.0516,35.0764,37.165222,-78.307067
1380,VA,Prince Edward,2005,243.7892,18.8377,5.2905,1.6713,7.6406,3.2006,2.0238,48.2228,85.7248,230.8795,,263.0442,103.199,37.165222,-78.307067
1381,VA,Prince Edward,2006,209.7898,13.2704,5.6593,1.506,5.3857,3.1523,1.7472,47.2168,76.4519,215.2199,,246.7131,88.5069,37.165222,-78.307067
1382,VA,Prince Edward,2007,220.1273,21.0882,5.8225,1.9766,9.6181,3.2305,3.2521,59.8039,79.8843,203.6763,,243.5654,99.7023,37.165222,-78.307067
1383,VA,Prince Edward,2008,180.9017,19.9267,5.1291,1.6846,7.9037,3.481,3.0383,43.0024,63.5862,131.2454,,159.9282,82.502,37.165222,-78.307067
1384,VA,Prince Edward,2009,134.1107,16.1239,7.1115,1.443,6.8885,4.0574,2.9341,29.5869,43.6331,78.125,,97.8599,59.0629,37.165222,-78.307067
1385,VA,Prince Edward,2010,140.7926,16.1799,6.0372,1.5957,6.1755,3.8357,2.5419,30.4594,51.8086,74.9807,,95.2975,67.1651,37.165222,-78.307067
1386,VA,Prince Edward,2011,131.6629,20.5025,4.9447,1.6458,8.4553,3.4236,3.7252,27.2776,45.9117,49.9424,,68.136,65.6847,37.165222,-78.307067
1387,VA,Prince Edward,2012,106.8296,19.2278,5.4104,1.5766,6.9861,3.4034,3.3504,26.5066,46.2138,31.9716,,49.6515,64.7069,37.165222,-78.307067
1388,VA,Prince Edward,2013,99.4137,20.0946,4.4481,1.6188,8.8535,3.2098,5.3906,26.1288,36.0651,30.779,,48.2074,55.5858,37.165222,-78.307067
1389,VA,Prince Edward,2014,91.47,18.7683,4.8378,1.3509,6.439,3.0423,2.8684,20.9932,37.9082,38.9404,,52.9432,56.0728,37.165222,-78.307067
1390,VA,Prince Edward,2015,77.5641,19.5653,5.0979,1.7481,8.9162,3.2869,6.0433,19.5405,36.2339,29.4676,,42.5011,55.2231,37.165222,-78.307067
1391,VA,Prince Edward,2016,60.9803,18.5713,4.699,1.4147,6.6459,3.0582,3.2228,15.0326,32.9672,19.7015,,29.7285,51.0148,37.165222,-78.307067
1392,VA,Prince Edward,2017,55.1237,18.9764,5.1007,1.4808,7.318,3.2262,4.6161,11.984,29.734,21.6278,,29.6208,48.2382,37.165222,-78.307067
1393,VA,Prince Edward,2018,42.547,13.9283,3.4886,1.1647,5.7114,2.7574,2.8178,7.2956,21.5574,11.11,,15.9759,35.1425,37.165222,-78.307067
1394,VI,St. John,2000,65.6191,27.2626,13.2692,16.0043,120.1643,6.7097,,7.1663,3.2512,11.6739,7.621,16.454,30.2405,18.3364,-64.7964
1395,VI,St. John,2001,92.3983,39.4819,19.7538,20.4156,145.5097,9.3018,,2.5105,2.9965,17.3111,3.7409,18.7291,42.431,18.3364,-64.7964
1396,VI,St. John,2002,88.6005,34.109,17.546,21.2892,154.535,9.1509,,10.2789,2.7931,16.4127,0.8239,23.2686,36.8578,18.3364,-64.7964
1397,VI,St. John,2003,47.8434,19.8672,8.1612,10.6802,76.2272,4.6847,,5.6065,1.9679,10.0245,,13.7636,21.8039,18.3364,-64.7964
1398,VI,St. John,2004,,,,,,,,,,,,,,18.3364,-64.7964
1399,VT,Bennington,2000,85.3735,11.8566,3.1581,0.6793,1.9787,1.2871,,17.9492,49.9707,89.2796,13.5748,101.2517,61.033,43.050884,-73.061334
1400,VT,Bennington,2001,110.608,14.367,4.5828,0.9719,3.31,1.4436,,13.2794,70.4585,121.9693,16.4936,130.8264,83.7051,43.050884,-73.061334
1401,VT,Bennington,2002,138.392,18.4794,5.292,1.1438,4.0875,1.8898,,39.6662,85.2747,124.7721,2.7302,151.2295,102.3979,43.050884,-73.061334
1402,VT,Bennington,2003,125.6451,12.6288,5.8803,1.1916,4.1486,1.8631,0.644,36.627,82.0849,134.6239,,159.0538,93.4078,43.050884,-73.061334
1403,VT,Bennington,2004,98.6242,14.9807,3.8015,0.9176,3.7809,1.391,1.9742,33.6292,57.3719,86.5938,,109.0241,71.4403,43.050884,-73.061334
1404,VT,Bennington,2005,96.891,10.2498,3.8971,0.8326,2.3154,1.2677,1.185,26.5032,49.1309,85.8134,,103.4914,58.5995,43.050884,-73.061334
